id;rawId;name;city;categoryName;subcategoryName;deleted;STATE;ID_RECOMMENDED_BUSINESS_STATE;tab_url;main_url;gallery_urls
14635;ia_178;Al solito posto;Madrid;Restaurantes;Italiana, Mediterránea, Pasta, Risotto, Postres italianos;0;3;3;;;
14551;ia_41;Al Son de Cuba;Madrid;Restaurantes;Cubana, Cocina Cubana, Coctelería;0;3;3;;;
15550;ia_1137;Aladino;Madrid;Restaurantes;Mezze, Shawarma, Libanesa, Árabe;0;3;3;;;
3193;alameda_del_tajo;Alameda del Tajo;Ronda;Qué ver, Experiencias y Actividades;Arquitectura: plazas y monumentos, Naturaleza y parques, Monumentos Propios;0;4;4;20970;25800;20971,25798,25799,25801
3531;albacara;Albacara;Ronda;Restaurantes;Trendy, Español, Restaurantes;0;4;4;22807;22806;22804,22805
17307;ia_3128;Albanos Mayoristas;Madrid;Compras;"Ropa y accesorios, Moda al por mayor; Variedad de prendas; Precios competitivos";0;3;3;;;
17639;ia_3468;Albanos Mayoristas;Madrid;Compras;Ropa y accesorios, Venta al por mayor, asesoramiento profesional;0;3;3;;;
582;alberto_cerdan_;Alberto Cerdán ;Madrid;Compras;Para ti, Peluqueria;0;4;4;16228;16229;16230
1795;alboroto_experience;Alboroto Experience;Madrid;Restaurantes;Trendy, Español, Italiano, Restaurantes;0;4;4;31867;19038;19025,19026,19027,19028,19029,19030,19031,19032,19033,19034,19035,19036,19037,31868
14661;ia_206;Alborz;Madrid;Restaurantes;Iraní / Persa, Kebabs, Arroces, Cocina persa;0;3;3;;;
44;alcala_de_henares;Alcalá de Henares;Madrid;Qué ver;Escapadas;0;4;4;16331;16332;16333,16334
5790;alcaravea;Alcaravea;Madrid;Restaurantes;Top, Trendy, Especial Delivery;0;4;3;49538;49544;49539,49540,49541,49542,49543
1895;alcazaba_premium_hostel;Alcazaba Premium Hostel;Málaga;Alojamiento;Low cost, Terraza, Wifi, Estética, Restaurante, Bar;0;1;3;19717;19716;19713,19714,19715,19718,19719
3294;alcazar_de_colon;Alcazar de Colón;Santo Domingo;Qué ver;Museos, Cool Places;0;4;4;21500;21505;21501,21502,21503,21504,21506,21507,21508,21509
15427;ia_1012;Alconada;Madrid;Restaurantes;Española, Tapas, Carnes, Guisos;0;3;3;;;
14517;ia_78;Alegrias;Madrid;Restaurantes;Española, Tapas Españolas, Cocina Tradicional;0;3;3;;;
5674;alejandro_sanz;Alejandro Sanz;Málaga;Ocio y eventos;Conciertos;0;4;3;;;
19207;ia_5571;Alfa sports. Multiaventuras, Esqui, Buceo y más;Madrid;Experiencias Unicas;Clase/Taller (general);0;1;1;73785;73784;73786
3119;alfajar;Alfajar;Málaga;Compras;Tiendas;0;4;4;20383;20385;20384,20386
14556;ia_56;Alfanus;Madrid;Restaurantes;Mediterranea, Cocina Mediterránea, Pescados, Carnes;0;3;3;;;
17649;ia_3478;Alfaro Arquitectura;Madrid;Compras;Estudios de arquitectura e interiorismo, Diseño arquitectónico, reformas, interiorismo;0;3;3;;;
4477;alfredo_carrasco;Alfredo Carrasco;Ronda;Experiencias y Actividades;Experiencias y Actividades;0;4;3;;40938;
408;alfredo´s_barbacoa;Alfredo´s Barbacoa;Madrid;Restaurantes;Tradicionales, Hamburguesa, Restaurantes, Celiacos ;0;4;4;17580;17581;17582,17583,17584
3455;algaba_de_ronda;Algaba de Ronda;Ronda;Alojamiento;Camping y Casa rural;0;4;4;44450;44448;44449,44451,44452,44453,44454,44455
18312;ia_4360;Alhambra (Madrid, Latina);Madrid;Arte y Cultura;Barrio de En Madrid C (ruta a pie), cultura comunitaria, talleres comunitarios, conciertos locales, Eventos vecinales, exposiciones locales;0;1;1;73740;73744;73736,73743
17691;ia_3521;Alhambra Granada y Mezquita Cordoba -Grupo reducido recogida hotel desde Madrid;Madrid;Arte y Cultura;Excursión de un día a Granada, Alhambra, Mezquita-Catedral;0;3;3;;;
5099;aliens4sale;aliens4sale;Barcelona;Compras;Tiendas;0;3;3;45875;45876;45874,45877,45878,45879
5097;aliens4sale_barcelona_;Aliens4sale Barcelona;Barcelona;Compras;Tiendas, Decoración;1;3;3;;;
17173;ia_2993;Alimentación Lualko Gourmet y más;Madrid;Compras;"Tiendas gourmet, Tienda gourmet; Productos selectos; Atención personalizada";0;3;3;;;
17169;ia_2989;Alimentación Risueño;Madrid;Compras;"Supermercados y tiendas de conveniencia, Tienda de alimentación; Productos frescos; Servicio personalizado";0;3;3;;;
17174;ia_2994;Alimentari MARCO Tienda Gourmet Delicatessen en Madrid;Madrid;Compras;"Tiendas gourmet, Tienda gourmet italiana; Delicatessen; Selección exclusiva";0;3;3;;;
17210;ia_3030;All Yours - Cosmética Natural y Perfumería Nicho;Madrid;Compras;"Perfumerías y cosmética, Cosmética natural; Perfumería nicho; Productos únicos";0;3;3;74233;74236;74232,74234
891;alma_cheli;Alma Cheli;Madrid;Restaurantes;Tradicionales;0;4;4;15162;15163;15167,15168,15169
14742;ia_294;Alma Nómada;Madrid;Restaurantes;Comida Fusión, Internacional, Platos globales;0;3;3;;;
17633;ia_3462;Almacén de Piensos El Andaluz;Madrid;Compras;Tiendas de mascotas y piensos, Venta especializada, asesoramiento;0;3;3;;;
3758;almacen_del_indiano;Almacén del Indiano;Málaga;Compras;Tiendas, Gatronomía;0;4;4;24450;24458;24455,24456,24457,24459
17089;ia_2910;Almacenes Linda Textil Hogar;Madrid;Compras;"Shopping de hogar y decoración, Textiles para hogar; Confección personalizada; Cortinas y ropa de cama";0;3;3;;;
5278;almazara-museo_la_organic_;Almazara-Museo LA Organic ;Ronda;Restaurantes, Experiencias y Actividades;Tradicionales, Naturaleza y Turismo Activo, Actividades Ronda;0;4;4;50294;50296;50293,50295,50297,50298,50299,50300,50301,50302,50303
6109;almazara-museo_la_organic;Almazara-Museo LA Organic;Ronda;Qué ver;Museos;0;3;3;;;
3363;almocabar;Almocábar;Ronda;Restaurantes;Top, Español, Restaurantes;0;4;4;21835;21838;21834,21837
14830;ia_404;Aloha - Guzman el Bueno;Madrid;Restaurantes;Hawaiana, Comida Fusión, Pokes, Bowls;0;3;3;;;
15229;ia_814;Aloha - Libertad;Madrid;Restaurantes;Española, Poke bowls, Sushi, Cócteles;0;3;3;;;
14598;ia_134;Aloha - Malasaña;Madrid;Restaurantes;Hawaiana, Poké Bowls, Cocina Saludable;0;3;3;;;
18498;aloha_day_spa_aravaca;Aloha Day Spa Aravaca;Madrid;Wellness;Spa;0;4;4;;;74015,74016,74017,74018,74019,74020,74021,74022
15394;ia_979;Aloha María de Molina;Madrid;Restaurantes;Española, Sushi, Platos fusión, Cócteles;0;3;3;;;
1053;aloha_poke;Aloha Poké;Madrid;Restaurantes;Low cost, Restaurantes;1;4;4;30161;18249;18243,18246,18247,18248,18250,18251
17069;ia_2890;Alphaville Vintage Shop Tienda Vintage Malasaña;Madrid;Compras;Tiendas Vintage, Vintage urbano, Estilo Malasaña, Piezas retro seleccionadas;0;3;3;;;
17079;ia_2900;Alphaville Vintage Shop Tienda Vintage Malasaña;Madrid;Compras;Tiendas Vintage, No disponible;0;3;3;;;
17064;ia_2885;Alphaville Vintage shop ️;Madrid;Compras;Tiendas Vintage, Moda vintage selecta, Estilo urbano curado, Piezas con historia;0;3;3;;;
17074;ia_2895;Alphaville Vintage shop ️;Madrid;Compras;"Tiendas Vintage, Moda retro de los 60s-90s; Accesoría personalizada; Ambiente indie";0;3;3;;;
17070;ia_2891;Alphaville Vintage Sport;Madrid;Compras;Tiendas Vintage, Moda vintage deportiva, Ropa retro sport, Curaduría única de piezas;0;3;3;;;
17080;ia_2901;Alphaville Vintage Sport;Madrid;Compras;"Tiendas Vintage, Moda deportiva retro; Curaduría de colecciones; Búsqueda por encargo";0;3;3;;;
17476;ia_3297;Alpina;Madrid;Compras;"Joyería y relojería de lujo, Relojes deportivos; Innovación técnica; Tradición suiza";0;3;3;;;
18669;ia_4901;Alquila una bici eléctrica en Madrid - soporte para móvil y tour auto guiado gratis - Madrid;Madrid;Experiencias Unicas;Tour en bici / e-bike / segway;0;1;1;73788;73789;73787
4476;alquiler_de_bicicletas_cycleronda;Alquiler de bicicletas Cycleronda;Ronda;Experiencias y Actividades;Naturaleza y Turismo Activo, Experiencias y Actividades, Actividades Deportivas;0;4;4;40675;40945;40946,40947,40948
18670;ia_4904;Alquiler de bicicletas eléctricas las 24 horas - Madrid;Madrid;Experiencias Unicas;Visita guiada a museo/monumento;0;1;1;73792;73791;73790
4827;alquiler_padel_surf_aranjuez;alquiler padel surf aranjuez;Aranjuez;Ocio y eventos;Experiencias y actividades;0;3;3;;;44018,44019,44020,44021,44022,44023,44024,44025,44026,44027
5574;alquimia_barcelona;ALQUIMIA Barcelona;Barcelona;Restaurantes;Top, Trendy;0;4;4;48863;48867;48862,48864,48865,48866,48868
4256;alright_madrid;Alright Madrid;Madrid;Restaurantes;Trendy, Americano, Restaurantes;0;4;4;36444;36443;36445,36446,36447,36448,36449,36450,36451,36452
816;altafit;AltaFit;Madrid;Compras;Para ti;0;4;4;16497;16498;16499,16500
18620;ia_5823;AltaFit Vista Alegre (antes VivaGym);Madrid;Deportes;Fitness;0;1;1;73449;73450;
1030;alterhome_atocha_vii_;Alterhome Atocha VII ;Madrid;Alojamiento;Apartamentos, Wifi;1;4;4;16773;16774;16775,16776,16777,16778
4217;alterrem;Alterrem;Madrid;Ocio y eventos;Experiencias y actividades, Indoor, Ocio;0;4;4;35860;35859;35861,35862,35863,35864,35865,35866,35867,35868
15817;ia_1411;Alto Bardero;Madrid;Restaurantes;Internacional, Cocina internacional, Platos creativos;0;3;3;;;
18398;alto_del_mojon;Alto del Mojón;Madrid;Naturaleza;Excursión a Moncloa Alto Del Mojón España, Colina urbana, Fotografía, paseo urbano;0;4;4;;;
15714;ia_1308;Alusse's Restaurante;Madrid;Restaurantes;Mediterranea, Cocina mediterránea, Platos caseros;0;3;3;;;
17276;ia_3096;älva for kids;Madrid;Compras;"Moda infantil y bebés, Moda infantil sostenible; Estilo nórdico; Filosofía eco";0;3;3;;;
18514;ia_5707;Ama Lo Que Haces STUDIO TATTOO;Madrid;Wellness;Estudio de tatuajes;0;1;1;;;
19193;ia_5557;Amadablam Aventura;Madrid;Experiencias Unicas;Excursión de día (Day trip);0;1;1;73795;73794;73793
1498;amanecer_bailando;Amanecer bailando;Madrid;Fiesta;Festivales, Electrónica, Comercial;1;4;3;;;
16958;ia_2736;Amano Rooftop;Madrid;Eventos;Rooftops & Coctelería;0;3;3;;;
5837;amante_ibiza;Amante Ibiza;Ibiza;Restaurantes;Top, Trendy, Con terraza, Mediterranea, Especialista en mariscos, Restaurantes;0;4;4;50012;50015;50009,50010,50011,50013,50014,50016,50017,50018
4461;amantis_madrid;Amantis Madrid;Madrid;Compras, Ocio y eventos;Tiendas, Otro, Accesorios;0;4;4;40493;40499;40492,40494,40495,40496,40497,40498,40500,40501
19262;amaranta_hotel_boutique;Amaranta Hotel Boutique;Ronda;Alojamiento;Hoteles;0;4;4;73206;73215;73216
17611;ia_3440;Amarcord Retro Concept Store;Madrid;Compras;Concept Stores, Curaduría vintage, regalos;0;3;3;74240;74242;74239,74241
5969;amare_beach_hotel_;Amare beach hotel ;Ibiza;Alojamiento;Hoteles;0;4;3;49982;49979;49980,49981,49983
16484;ia_2167;Amazonia Wok;Madrid;Restaurantes;Restaurante de fusión, Fusión / Asiática;0;3;3;;;
885;amazonico;Amazónico;Madrid;Restaurantes;Top, Tailandes, Mediterranea, Restaurantes, Restaurant & Club;0;4;4;17200;17201;17202,17203
16291;ia_1910;American Burgers;Madrid;Restaurantes;"Americana, Hamburguesas; Costillas";0;3;3;;;
16176;ia_1795;American Corner;Madrid;Restaurantes;"Americana, Hamburguesas; Costillas BBQ";0;3;3;;;
16146;ia_1765;American Diner;Madrid;Restaurantes;"Americana, Hamburguesas; Pancakes";0;3;3;;;
15244;ia_829;Amets Gastroteka;Madrid;Restaurantes;Española, Cocina creativa;0;3;3;;;
14890;ia_467;Amicis;Madrid;Restaurantes;Italiana, Pizzas, Pastas;0;3;3;;;
5889;amnesia_ibiza;Amnesia Ibiza;Ibiza;Fiesta;Discotecas, Festivales, Zonas de fiesta;0;4;4;49859;49757;49755,49756,49758,49759,49760
14952;ia_536;Amo by Assunta;Madrid;Restaurantes;Mediterranea, Mariscos | Ostras | Pasta | Tartar;0;3;3;;;
15405;ia_990;Amodiño Taperia Gallega;Madrid;Restaurantes;Gallega, Pulpo, Empanadas, Tapas;0;3;3;;;
15346;ia_931;Amós by Jesús Sánchez;Madrid;Restaurantes;restaurante, Española;0;3;3;;;
15836;ia_1430;Ampudia;Madrid;Restaurantes;Internacional, Platos creativos, Tapas;0;3;3;;;
16725;ia_2480;Amura Alcobendas;Madrid;Alojamiento;Business Hotel, Spa, piscina, restaurante, gimnasio;0;3;3;;;
328;ana_la_santa;Ana la Santa;Madrid;Restaurantes;Trendy, Restaurantes, Restaurant & Club;0;4;4;15517;15518;15519,15520,15521,15522,15523
947;anastasia;Anastasia;Madrid;Ocio y eventos;Espectáculos, Musical, Cultura;0;3;3;17037;;11782,11783,11784,11786,17039
16051;ia_1670;Anauco Cañaveral;Madrid;Restaurantes;"Española, Hamburguesas; Comida Casera";0;3;3;;;
4750;anclademar_;Anclademar ;Madrid;Compras;Galerías de arte, Tiendas, Para ti, Moda;0;3;3;;;
4769;anclademar1;Anclademar1;Madrid;Compras;Tiendas;0;1;3;;;43690,43691,43692,43693,43694,43695,43696,43697,43698,43699
15179;ia_763;Anda Jaleo;Madrid;Restaurantes;Mediterranea, Tapas | Paellas & Arroces;0;3;3;;;
15845;ia_1439;Andallego Getafe;Madrid;Restaurantes;Internacional, Cocina internacional, Platos andaluces;0;3;3;;;
18671;ia_4908;Andalucía y Toledo - Excursión de 5 días - Madrid;Madrid;Experiencias Unicas;Tour de 5 días;0;1;1;73796;73798;73797
18672;ia_4911;Andalucía y Toledo desde Madrid - Tour de 5 días - Madrid;Madrid;Experiencias Unicas;Clase/Taller (general);1;1;1;;;
17461;ia_3282;Andersen Genève;Madrid;Compras;"Joyería y relojería de lujo, Alta relojería independiente; Complicaciones creativas; Producción artesanal";0;3;3;;;
15043;ia_627;Andes;Madrid;Restaurantes;Italiana;0;3;3;;;
17434;ia_3255;Andreas Strehler;Madrid;Compras;"Joyería y relojería de lujo, Relojería independiente; Complicaciones exclusivas; Tradición suiza";0;3;3;;;
14972;ia_556;Andrés Torrejón - Escuela de Hosteleria Simone Ortega;Madrid;Restaurantes;Mediterranea;0;3;3;;;
3306;anfiteatro_altos_de_chavon;Anfiteatro Altos de Chavón;Punta Cana;Fiesta, Qué ver, Ocio y eventos;Escapadas, Cool Places, Experiencias y actividades, Exposiciones y Espectaculos;0;4;4;21564;21556;21557,21558,21559,21560,21561,21562,21563,21565
3788;anfiteatro_de_puerto_plata;Anfiteatro De Puerto Plata;Santo Domingo;Qué ver;Parques;0;4;4;24766;24765;24767,24768,24769,24770,24771,24772,24773,24774
17118;ia_2938;Ángel mercados de carne;Madrid;Compras;"Carnicerías y charcuterías, Carnicería de barrio; Productos frescos; Atención personalizada";0;3;3;;;
17326;ia_3147;Angel Schlesser;Madrid;Compras;"Ropa y accesorios, Moda de autor; Colecciones exclusivas; Diseño minimalista";0;3;3;;;
17421;ia_3242;Angelus;Madrid;Compras;"Joyería y relojería de lujo, Alta relojería suiza; Complicaciones innovadoras; Diseño técnico";0;3;3;;;
17456;ia_3277;Angelus;Madrid;Compras;"Joyería y relojería de lujo, Alta relojería suiza; Innovación técnica; Relojes exclusivos";0;3;3;;;
17430;ia_3251;Angelus U40;Madrid;Compras;"Joyería y relojería de lujo, Alta relojería técnica; Estilo deportivo; Innovación suiza";0;3;3;;;
17314;ia_3135;Angry Souls;Madrid;Compras;"Ropa y accesorios, Moda urbana; Ediciones limitadas; Colaboraciones exclusivas";0;3;3;;;
18238;ia_4311;ÁNGULO - Vive Madrid con un fotógrafo local;Madrid;Arte y Cultura;Museo de historia, Museo del Arte Latinoamericano, pintura, escultura;0;3;3;;;
18252;ia_4332;ÁNGULO - Vive Madrid con un fotógrafo local;Madrid;Arte y Cultura;Museo de historia, Museo del Agua Urbana, hidráulica, sostenibilidad;0;3;3;;;
15954;ia_1571;Angus Diner;Madrid;Restaurantes;"Americana, Hamburguesas; BBQ; Batidos";0;3;3;;;
3525;ani_villas_dominican_republic;Ani Villas Dominican Republic;Santo Domingo;Alojamiento;Villas;0;3;3;;;22782,22783,22784,22785,22786,22787,22788,22789,22790,22791
15772;ia_1366;Anica Waksman;Madrid;Restaurantes;Internacional, Vegano, Platos saludables;0;3;3;;;
18420;anillo_verde_ciclista;Anillo Verde Ciclista;Madrid;Naturaleza;Zona de río / ribera, Parques, caminos, riberas, Ciclismo, running, fotografía;0;1;1;;;
4741;animal_baby_;Animal baby ;Madrid;Compras;Tiendas, Moda;0;4;4;43603;43594;43595,43596,43597,43598,43599,43600,43601,43602
15450;ia_1035;Anjana;Madrid;Restaurantes;Española, Tradicional, Platos caseros, Guisos, Vinos;0;3;3;;;
15184;ia_769;Anna Bella;Madrid;Restaurantes;Española, Pastas | Pizza;0;3;3;;;
4279;anna-eva_bergman_en_el_palacio_de_velazquez;Anna-Eva Bergman en el Palacio de Velázquez;Madrid;Ocio y eventos;Exposiciones, Pintura;1;3;3;36533;36531;36505,36506,36507,36508,36509,36510,36511,36512,36513,36514
15385;ia_970;Annapurna Tandoori;Madrid;Restaurantes;India, Curries, Arroces, Tandoori;0;3;3;;;
1242;ano_nuevo_chino;Año nuevo chino;Madrid;Ocio y eventos;Experiencias y actividades;0;4;3;17623;17624;
14488;ia_9;Anonymo;Madrid;Restaurantes;Gourmet, Comida Fusión;0;3;3;;;
15707;ia_1301;Ante laDuda;Madrid;Restaurantes;Española, Tapas, Cocina tradicional;0;3;3;;;
3139;antequera;Antequera;Málaga;Qué ver;Escapadas;0;4;4;20662;20655;20653,20654,20656,20657,20658,20659,20660,20661
1299;anthony_hernandez;Anthony Hernández;Madrid;Ocio y eventos;Exposiciones;0;3;3;18179;18180;
6104;antigua_bodega_la_sangre_;ANTIGUA BODEGA LA SANGRE ;Ronda;Ocio y eventos, Experiencias y Actividades;Cines y Teatros y Salas de concierto, Actividades Ronda;0;4;4;50194;50195;
1014;antigua_casa_crespo;Antigua Casa Crespo;Madrid;Compras;Marcas y Productos Locales;0;4;4;15853;15854;15855,15856
15698;ia_1292;Antigua Embajada - Hotel Palacio San Martín;Madrid;Restaurantes;Española, Cocina mediterránea, Platos tradicionales;0;3;3;;;
18408;ia_4518;Antiguo Campo de Bustillo o Campo Hispano-Americano;Madrid;Naturaleza;Excursión a Salamanca Antiguo Campo De Bus, Pradera urbana, Historia local, paseo urbano;1;1;1;;;
17463;ia_3284;Antoine Preziuso;Madrid;Compras;"Joyería y relojería de lujo, Diseños artísticos; Alta relojería; Complicaciones exclusivas";0;3;3;;;
17185;ia_3005;ANTOÑITOS PANADERIA;Madrid;Compras;"Panaderías y pastelerías, Panadería de barrio; Pan tradicional; Atención familiar";0;3;3;;;
14851;ia_425;Antuanet;Madrid;Restaurantes;Peruana, Ceviches, Tiraditos;0;3;3;;;
3523;apartamento_bonita_village;Apartamento Bonita Village;Punta Cana;Alojamiento;Apartamentos;0;4;4;22772;22776;22773,22774,22775,22777,22779,22780,22781
4797;apartamento_casa_del_guardes_del_molino;Apartamento Casa del Guardés del Molino;Ronda;Alojamiento;Apartamentos;0;3;3;;;
4796;apartamento_casa_del_guarnes_del_tajo;Apartamento Casa del Guarnés del Tajo;Ronda;Alojamiento;Apartamentos, Terraza, Wifi;1;3;3;;;
4822;apartamento_del_camping_el_sur;Apartamento del Camping el Sur;Ronda;Alojamiento;Apartamentos;1;3;3;43994;43995;43993
4835;apartamento_dona_concha;Apartamento Doña Concha;Ronda;Alojamiento;Apartamentos;0;3;3;44131;44132;44130
3190;apartamento_jardines_de_cuenca;Apartamento Jardines de Cuenca;Ronda;Alojamiento;Apartamentos, Terraza, Wifi;1;4;4;21311;21314;21312,21313,21315,21316,21317,21318,21319,21320,21321,21322
4859;apartamento_la_galeria;Apartamento La Galería;Ronda;Alojamiento;Apartamentos;0;3;3;;;
3766;apartamentos_;Apartamentos ;Málaga;Alojamiento;Apartamentos;0;4;3;;;
4490;apartamentos_avanel;Apartamentos Avanel;Ronda;Alojamiento;Apartamentos;1;4;4;41942;41940;41939,41941,41943
4771;apartamentos_coronel;Apartamentos Coronel;Ronda;Alojamiento;Apartamentos;1;3;3;43851;43852;43854,43855
3493;apartamentos_espinel;Apartamentos Espinel;Ronda;Alojamiento;Apartamentos, Terraza, Wifi;0;4;4;22563;22564;22562,22565,22566,22567,22568,22569,22570,22571
4281;apartamentos_garman;Apartamentos Garman;Ronda;Alojamiento;Apartamentos;1;3;3;44108;44110;44109
4685;apartamentos_gav;Apartamentos Gav;Ronda;Alojamiento;Apartamentos;1;4;4;42489;42483;42481,42484,42485,42486,42488,42490
4857;apartamentos_jessil;Apartamentos Jessil;Ronda;Alojamiento;Apartamentos;1;3;3;;;
3430;apartamentos_la_colegiata;Apartamentos La Colegiata;Ronda;Alojamiento;Apartamentos;1;4;4;26955;26950;26079,26951,26952,26953,26954
4795;apartamentos_la_ermita;Apartamentos La Ermita;Ronda;Alojamiento;Apartamentos;1;3;3;;;43915,43916,43917,43918,43919,43920
4940;apartamentos_la_galeria;Apartamentos La Galería;Ronda;Alojamiento;Hoteles;0;3;3;44338;44337;44339
1902;apartamentos_picasso_suites_malaga;Apartamentos Picasso Suites Málaga;Málaga;Alojamiento;Apartamentos;0;1;3;19760;19758;19759,19761
1900;apartamentos_pinar_;Apartamentos Pinar ;Málaga;Alojamiento;Apartamentos, Terraza, Wifi, Estética;0;1;3;19752;19749;19750,19751
16783;ia_2538;Apartamentos Recoletos;Madrid;Alojamiento;Aparthotel, Cocina equipada, Wi‑Fi;0;3;3;;;
4776;apartamentos_ronda_centro_;Apartamentos Ronda Centro ;Ronda;Alojamiento;Apartamentos;1;3;3;43829;43830;43827
4826;apartamentos_ronda_luz;Apartamentos Ronda Luz;Ronda;Alojamiento;Apartamentos;0;3;3;44016;44015;44017
4724;apartamentos_soho_boutique_central_;Apartamentos Soho Boutique Central ;Ronda;;;0;3;3;43050;43049;43048
4725;apartamentos_soho_boutique_espinel__;Apartamentos Soho Boutique Espinel  ;Ronda;;;0;3;3;;;
1901;apartamentos_soho_boutique_la_merced;Apartamentos SOHO Boutique La Merced;Málaga;Alojamiento;Apartamentos;0;1;3;19755;19757;19753,19754,19756
3764;apartamentos_tandem_soho;Apartamentos Tandem Soho;Málaga;Alojamiento;Apartamentos, Gimnasio, Wifi;0;4;4;24476;24473;24471,24472,24474,24475,24477,24478,24479,24480
